candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],sigma_x,sigma_y,del_sigma_x,del_sigma_y,p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
584,37413.540140209254,44478.43790052938,20.29521886946199,12.854568608477654,117.51578420772616,75.24915889641784,22.62485956099473,15.156767211319933,2,147334.7178645617,895.8651595007225,45,7,6,452.8619999999702,146894
586,37503.83477798075,44782.29207300792,9.415339209496628,36.419208008962926,51.950537199722,186.54460200788208,8.607785834903881,41.29780993539348,2,117623.69496153847,120.54623344799366,55,8,8,486.5199999999851,117183
587,37535.776294525225,44905.06847698349,11.759212931186003,8.863059205671167,86.29284755988607,64.74528742411924,10.837211973076194,8.161308273279095,2,116127.46008108108,143.7051424791029,78,11,10,643.908,115686
588,37324.55321354529,40423.84874812836,6.498435454301866,16.567541108290673,50.28722379290201,125.75235270243854,11.767659080294246,17.203672461899508,2,136903.4633793552,285.93442774095143,40,4,9,311.163,136462
589,37720.09318481109,40519.969737778796,2.939710625732848,13.731128120016919,30.795991811729237,90.65624267979169,139.07183249044277,30.33933804896032,2,136210.32173806702,1828.6807088763587,76,8,15,376.748,135769
590,37585.91353001425,44329.122415962556,12.383533704380573,5.543952574339724,139.4657692612279,63.37639536804304,12.769673785418584,5.659710003953054,2,105971.14210054388,0.0014937377085032322,54,8,6,525.3289999999851,105530
591,38023.52166031037,44409.18195933267,14.15861878349989,4.987253920693595,147.2545073120431,49.514218544729786,12.72260441234993,3.6385427011541576,2,107071.22998019482,400.1265319017498,280,19,19,785.981,106630
593,37332.48476390392,44517.635194545146,11.857326643553382,7.532388961355199,70.9223716874274,56.01727098032241,12.457710593059426,7.976325444061585,2,137632.0104504292,1085.8436365527643,51,10,8,391.25,137191
594,37609.841803312745,44267.1259281352,11.140981931539082,12.520809946231433,131.2845169518538,116.6730673569646,10.56092091355497,12.961034387642654,2,140989.20748104062,6.769928891061643,108,14,10,851.71,140548
596,37413.79888904789,44802.64761761679,45.82787943094348,37.26467498800303,177.26917829904187,169.7235237468196,140.23293822382166,126.1650233534316,2,142234.06045290284,114.54887059403266,58,6,6,264.214,141793
597,37593.99177325525,44309.57581866242,11.20911084299009,16.881917340665787,81.96269806537713,122.5458153361103,10.818558901038564,16.338954168593943,2,132116.02326179293,7178.997590910173,104,10,10,510.245,131675
598,37414.7043401789,44650.0218131402,16.52875378229043,8.268928502080081,108.29167268137205,59.14247794120675,18.125455862843904,8.092239537345183,2,148251.13474610634,3.3865805923668737,37,5,7,356.494,147810
599,37462.337707408544,44900.67122591923,14.75967273440272,10.648257933425832,92.47948355939491,66.81519020166866,13.629729631071159,9.767510594326335,2,121843.96649092746,131.4745376485292,101,11,12,502.983,121403
600,37511.94330403347,44892.02491407278,9.412795520808837,9.007668520672201,41.6853137512221,52.438036039673364,5.707393318480393,7.241631474883676,1,103941.87809853528,21.832975905651047,47,6,10,347.7719999999851,103501
602,37436.28175057845,40265.120627239914,17.08911552686681,14.687852305373692,73.17763109051684,67.05789796559331,17.780580670887225,13.423941052623059,2,116625.64440470182,40.66731765397779,64,10,9,497.791,116185
603,37561.09509458499,40666.914793643016,10.951705449867992,8.7990780526531,133.4697449703151,111.61162556705905,11.331521797452414,8.87966544470893,2,132755.4273447878,967.0082119883884,129,7,14,664.9019999999852,132314
604,37770.723105869794,40540.70067851544,13.323042468551794,21.550696014739337,114.0591918982272,185.02955917120244,13.560410370797866,21.93517040669091,2,135461.70136167516,70.137736190191,135,10,14,650.342,135021
605,37746.5788856305,40668.438980099054,19.87625413409845,54.65771880021287,173.08563274388945,404.6871128945796,27.285660072466573,71.82630226830658,2,137552.84888677514,0.015212608675824309,200,12,16,901.6610000000001,137112
606,37570.501571098874,44263.11557239738,16.550728309426553,20.116777107268575,87.60055042662134,106.49631603823156,18.725530745262734,23.15031202125759,2,132721.11459999997,79.68594585772372,44,6,8,443.41700000000003,132280
607,37552.13647078372,44243.50535682697,17.158740290763483,15.357099883610001,102.59627257807368,82.75621972872287,16.51099433350901,16.309685033491988,2,136482.75115925225,2.6727383020648534,52,8,9,372.041,136042
608,37468.90388816843,44830.32657474844,36.80978556797275,25.019512491158594,124.63730284015803,69.09140267583285,36.10008255757717,26.471577016856934,2,138721.54306861325,24247.08192786125,51,11,9,329.586,138281
609,37822.89746566754,44396.35115337923,60.88424334478851,13.050088463429299,94.57463560475546,58.819070467551256,46.74642698973385,11.205613657691,2,109105.05995055208,7662.195095496588,62,8,12,458.49600000001493,108664
612,37658.99515137568,40665.66499279827,16.752795573848292,7.600319629886555,139.758411061954,65.2235264762067,17.736357591367963,7.995445531218186,1,117746.48933333333,88.65823687962242,38,9,6,316.66900000001493,117305
613,37624.50328362141,44286.94754550427,44.515039283614975,13.403992297660732,227.68760497102167,106.67456829968806,51.03459112031121,14.570965438302338,2,111138.57450780958,16.14778851860064,110,8,10,541.563,110698
614,37749.89706906395,44297.800095588755,9.485090594350677,11.93679530525294,79.18596234099385,96.69572560315564,8.93311243031657,11.758884726375987,2,104736.744427016,248788.02029544872,56,9,11,354.8,104296
615,37861.38282757538,44669.42789488973,21.735846866017763,36.12021656519105,73.80544903333588,122.60827764900185,20.37241736518784,33.863432072607466,2,123122.4243611111,116.48891461592918,65,12,10,515.9780000000001,122681
616,37636.006160130724,44355.075909284205,55.948485086382505,18.072585139876118,187.11197468144408,56.08130579269794,60.43911417740878,26.05272010808717,2,146422.229,84.33197122653065,35,8,11,426.02200000002983,145981
617,37938.79609556685,44332.78866517915,17.20202180868484,10.708310123601603,163.7337333580221,102.06415665674734,16.578515278895665,10.334384828775182,2,130108.97924137059,61.555757529452464,125,12,13,642.7830000000149,129668
620,37841.5023930858,44301.82223181196,21.833767999162387,13.888012768366982,152.37680292542842,94.8095145763767,21.366236081877496,13.943129578911066,1,134940.5682065738,787.0268789952223,56,13,9,254.185,134500
623,37849.04097339127,45190.36971834256,13.688845605743422,8.511377490834779,142.52927192975764,88.46409591420081,13.154538365582466,8.188784618426384,2,146645.53547267074,631.26503364628,99,15,8,774.7710000000001,146205
624,37871.24931920453,40621.04455474366,30.205268589126053,11.357052014299045,150.9814670367859,60.90309714127006,31.001398847668973,10.91485069714099,2,121767.61208768704,38220826.691163234,43,10,8,338.672,121327
625,37971.53728523233,45273.61943844702,18.967681367562566,14.711997229533813,92.47888742954854,70.2851034301886,18.08075496133585,14.940359260532404,2,104501.58076363489,209.22612249418245,49,9,7,304.0139999999851,104061
626,37772.703817491194,45115.72416690706,10.29080714535364,10.654072615838965,74.11678634984825,78.89792739282183,10.34765057005134,10.179424346391537,2,136049.95389296662,86001.60504342445,43,8,8,226.635,135609
628,37967.23526565957,45242.42801651564,15.279990546459745,17.76719779359726,107.20357534321198,77.57400461655267,17.538024063566404,19.785640316223436,2,149035.8750415536,261.77351319226153,56,9,3,350.96500000000003,148595
629,37998.714231916456,40410.124578154755,6.724260731474415,8.746664781096092,58.63752859355478,75.75834875703266,5.964618861742861,8.377514346640991,2,101727.14598836929,0.03928197222812024,30,7,7,252.776,101286
632,38634.31854549905,44661.95978074134,10.969521623028752,7.537506473049694,124.0933749852722,84.5178056163889,10.621628577899024,7.352329719253601,2,119800.03848690348,260.1211642285868,75,12,8,372.43,119359
633,38303.26557665715,45008.10193747817,28.476493224544747,62.844670792925726,34.34731189637229,237.16297894410764,20.225387125170716,63.781896182754295,2,132507.03057592546,7.355501876224592,43,8,12,277.909,132066
634,38482.10956775717,45438.799080249664,5.736747910458289,5.1084600438313075,83.90392832022421,74.88051340008661,5.24161059491335,4.724553056886996,2,115642.9094543883,738.2729762183912,162,10,18,658.4350000000001,115202
635,38777.252843888724,44848.72852376357,37.439925596542956,21.444694030129845,208.19945480024984,120.18048271832463,36.93942026106567,20.971519650209906,2,105240.99986960914,1011.6363201092953,138,17,12,410.556,104800
636,38618.288475547335,45018.136215330196,19.596589097164916,20.19467757492989,34.0951501069152,33.94281141227839,16.9491536525724,17.538937634151488,1,100889.05267647059,85.83810749199634,57,16,7,426.575,100448
637,38561.840691314705,44617.75573650704,13.014878706034942,22.324979282101832,73.46931324926638,120.95603337063329,14.51802799128965,24.35712105303427,2,126256.94462500975,570.6084197823425,21,7,6,156.232,125816
638,38565.4103786945,45508.19991361591,11.919595835542061,20.03298355994172,92.86337836599813,133.04343793441558,12.982919198421467,26.075716268603625,2,119825.93291999999,89.10022284323216,48,10,5,364.385,119385
639,38494.14142433673,45460.48245667023,50.87328560837376,10.016890501609607,246.6155735869243,46.83582170607935,55.911887142414514,9.746662459980158,2,118213.98680993853,632.4049838601509,42,11,8,468.976,117773
641,38578.104488131445,45436.152971318945,28.421185810111716,10.936707220927735,159.6958394357342,62.85815207744237,36.34495162429745,12.260901528904647,2,103382.47291855553,1.4736716149179685,42,11,3,241.443,102941
642,38647.92125226388,45424.50683663319,12.198104865728164,7.094450115296037,129.54313585825918,75.92306104623468,12.20982596879205,7.17809276005581,2,131096.73007401408,2767.018788356638,69,9,8,464.596,130656
643,38711.050933819395,45481.70157560318,14.03188189071578,16.181325834333528,95.6006723599654,110.28286790659094,13.025259002823962,15.050134954457683,2,113518.17105631772,5.554002258166453,172,11,15,437.1900000000149,113077
644,38941.547992430686,45745.7536030925,24.29259569169811,79.99942063622021,85.77615018312302,94.39686175560517,21.922467916999754,60.206669452300254,2,125082.26067505912,14040.422891624208,97,13,13,643.217,124641
645,39091.045725991826,45579.470747958825,7.442002605447906,6.031988619846047,133.02837710843505,107.82366134336554,6.837351986229272,5.541943571321993,2,141880.8209408205,443.93283778666654,147,19,16,663.013,141440
646,38987.885146916946,45607.618596489294,23.49624233481127,13.387622171254163,192.55588135835933,107.55280886799792,24.787192368272425,14.564074867486159,2,138157.6387518142,13.061663203157503,62,11,9,345.699,137717
647,39026.48656174247,44858.908339627895,11.065790552031576,13.488007332670652,98.4608777735928,85.44337156845097,10.607506683447811,14.132066950222333,1,122555.22222986947,14.456054753355478,46,8,8,335.297,122114
648,39164.459396336104,44306.499250174005,16.931710780208387,15.449009861342233,73.81138577309666,68.2305268081204,16.74580784637318,15.588547162210658,1,126643.29573597266,1104.7113206131617,30,7,5,101.6140000000149,126202
650,39172.458303461724,44947.65999142669,7.899445164040912,11.883317849013595,85.27474278933283,118.12213694925545,7.320152097525689,12.04956356314121,2,127558.58780792709,496.42446063317186,77,11,13,387.6,127118
651,39023.964116397954,45514.80069068732,23.080747302359597,10.417297204308035,154.7787639178213,70.70420370313377,22.494757815188198,10.244027618226642,2,138701.06437243862,92.04367162620346,48,11,9,346.294,138260
652,39123.640501334296,45807.458778548316,7.57088848991176,4.218087494996133,86.37064399062635,48.28972482603814,7.186499603346461,6.261955030040115,2,122329.97777815325,16199.122007569693,54,9,6,583.88,121889
653,39462.93190712103,42746.994787414,15.903523825115563,20.37109365828836,88.57444256062449,105.90607332683186,14.995688945955937,20.759510558680564,2,131669.18758473216,391.56805687287374,48,13,8,283.69300000001493,131228
655,39537.91634298055,42721.31588166847,13.901998312618671,15.89178503928612,104.39809664680774,124.9298289634396,14.336637153408216,15.713967169263343,2,146699.01076672017,1.7572195827146606,74,7,14,348.531,146258
656,39556.22672665832,45498.993236382,14.544045721352354,32.000459901140694,156.7174628198394,327.1418003081212,15.097843216130688,34.28088851720103,2,121541.64965468498,319.856273602727,129,18,16,549.397,121101
657,39604.37668278275,39622.404878958805,41.92286340959407,12.747101552331815,255.3770455383233,89.53909153278184,46.30010244900478,12.270968285788928,2,131015.72973746348,9.70957485989731,216,11,16,948.063,130575
658,39411.453242847456,39934.33500512464,16.49462742904494,31.324782918669886,58.306481090174636,111.68475032572124,16.349709441027166,29.405534565670347,2,139106.5128045831,223.51595704857073,66,8,11,343.963,138666
659,39449.90043401039,40145.95099389188,7.44637825236464,37.689603167055125,80.31411164924273,330.18832927721127,7.702715730727515,40.28061858229605,2,137256.45273978586,81.20071145138758,134,8,17,616.548,136815
660,39429.12501585898,41194.79227663961,9.800425890529832,8.793347678510662,95.0700015759956,86.65078564329313,9.446530035275812,8.227280837408292,2,139788.1557608696,188.22955124160674,118,8,14,846.854,139347
661,39460.95460429928,41292.88439179854,13.37125416099376,15.399925319268203,87.9835581466181,101.43822728104281,12.319832480757038,14.143021044573745,1,114524.49979203031,886.7989335109951,84,14,13,395.529,114083
662,39413.27480316948,41452.20081926822,9.48315920954773,22.66312551132003,75.0202314678003,177.24434387661,12.675474525678199,29.095168136052525,2,124750.54526631933,9.61161444981647,64,5,10,291.686,124310
663,39547.42682299532,41437.821500551785,10.523506937366605,13.941703530443746,65.29878231219024,87.03322958850775,9.867149537280376,13.15536946341351,2,105040.8892857143,88.65347018945512,68,6,12,506.732,104600
664,39742.66092463389,39125.25388470847,19.76111781800134,7.699589333310896,222.241893919667,89.27990869523202,20.5229069198792,7.97105721090756,2,122868.45530885745,804.250960795212,119,12,10,387.584,122427
665,39521.92973539097,39218.72419279198,18.451816874423542,22.898305290860005,100.40596366967121,104.394852542823,20.40106329419137,26.378190867001013,2,128553.024519031,16.831487316210524,68,7,6,380.285,128112
666,39423.47372343926,39289.45069504955,15.531323353708421,11.497527674919962,87.61131747200886,88.47354323451535,16.35219889417407,11.072463768822123,2,135003.14894310388,517.1501792382162,39,7,8,255.97400000000002,134562
667,39449.44498410835,39303.149348358376,19.296237704983376,45.80046301996703,105.85256579024536,174.0921005225329,21.239615373455507,43.29473276027689,1,149073.84493385823,955.2427205507959,33,8,7,186.65200000000002,148633
668,39449.74973821128,40574.05380249674,18.149245789885324,13.748784590667801,82.82188772444249,38.39763969198523,18.467368040053454,9.406704180583622,2,120907.87992307694,152.83566714232882,44,6,9,504.50600000000003,120467
669,39514.90745681176,40993.20072461177,26.632086612915977,50.61977844737463,104.37851131247454,188.1970091796781,30.841903654034294,58.06947795814808,2,134628.43644314003,325.5984635459929,38,8,11,101.684,134187
670,39413.5806389733,41274.01169392158,12.027592366677922,28.04018410159433,55.586131835899025,129.06965011380257,12.794546369375393,27.751230865246516,1,147213.6138906695,20.50893868222728,43,5,12,257.923,146773
672,39480.748957229705,42173.45174355468,4.8993751962248675,4.736513156050591,58.55488965817618,57.69713025541631,4.919030211402264,4.19190534757652,2,110451.71698115837,49.76521599804952,46,5,12,329.7959999999851,110011
673,39430.627366973,42662.79706514471,17.16240511346967,37.87282862269984,85.7092385960556,215.70135760733461,18.852625711705663,40.05539574266247,2,107049.34211208721,12940.510083120003,53,8,11,303.233,106608
674,39993.97227192695,42190.168302349426,23.74009440437932,38.21212492040017,55.80069945180245,89.28976677813068,19.267990397400737,34.45692394442509,2,115710.91748214145,600.2659398448328,160,14,17,836.006,115270
675,39591.17316068486,42780.72655318869,9.19115808091348,6.635155447510651,118.13175239370477,85.61181482223041,8.600857282048993,6.143536223473363,2,136550.07044262296,190.96133948409042,195,13,13,787.106,136109
676,39776.531870084786,42754.10002917647,19.23349751995509,10.323556616130979,247.77869268150042,138.68500053117003,20.88626639836661,10.83462737351721,2,144316.65176988914,113.88144535355194,258,12,14,667.272,143876
677,39408.21743447606,42770.68181779839,21.149338610850748,52.05677706726174,76.44581186864778,161.77799651701645,21.766474181706755,48.71585618530416,2,149070.79926315788,68.03193501340009,38,8,10,361.743,148630
678,39605.28605306553,42877.56757336139,14.007888419226507,12.90274847611271,123.28366408504961,113.87682895839171,14.253603637530292,13.223562688003064,2,130589.33769986815,376.7639598960029,116,8,11,513.28,130148
679,39527.44467331723,42976.817413498764,14.881482682640602,27.376904996327987,73.33276697022102,120.84088561804292,21.86223904871062,36.22215575517164,2,134872.57381937315,1800.4383783700655,67,5,6,451.704,134432
680,39637.984189339535,42809.144224293326,31.75705116315122,19.515905239480155,195.85314685352807,130.42974789890766,42.527746548121385,29.464888067397798,1,145897.12715624075,4675.283001422849,57,9,9,239.84900000000002,145456
681,39682.63559298235,45768.428663612984,15.111970498739197,6.748203916455373,151.93806756887062,68.4705642173246,13.999041221744225,6.270884449928117,2,147119.4593886081,117.97465203737991,133,16,14,839.567,146678
682,39670.61332460929,45775.24506994677,29.763609529146812,8.74349647879675,243.4310525717455,81.87345527682795,31.595206562914328,8.726311287044043,2,148526.452370926,586.813120970252,191,12,10,898.562,148085
683,39536.73310791382,39121.27017624469,10.64714688270352,14.828591009678147,66.72511447061073,82.80783372449329,10.907052730695309,16.34543699598786,2,144428.17092429224,9.1300550202574,62,7,4,325.224,143987
684,39826.22280473412,39022.28943879357,16.383073182844505,29.225704807015656,90.54836770818537,101.295802106724,15.724167773213672,28.869366453031503,2,109008.40123579558,81.71273447124214,104,8,8,394.35200000000003,108567
685,39648.71459529605,39146.64056156583,15.589141038695756,11.960117080464093,127.21612014281193,97.3671265594129,15.46154623937461,11.918849129197417,2,115456.01626263322,39.18051969395808,161,9,10,917.39,115015
686,39687.93048959521,39176.41691375225,20.211204445965624,12.267826697301349,190.22138953651137,128.59275574788396,22.091759965502796,13.015345770075747,2,117398.07431664577,17771.308650411636,159,10,12,666.26,116957
687,39530.22698343526,39811.89152975692,21.912655167681624,19.85130878247103,92.8762990353533,68.80245092330284,20.911991463085187,21.280703998494165,1,101530.8782857143,66.83226015583608,37,7,8,324.851,101090
688,39794.0421542356,40570.23873935625,8.995014025345576,64.57711579991721,50.584270729431935,331.0998237724735,12.400687431147707,67.59947642927811,2,116620.64225889987,60.50583625516781,83,10,16,373.69100000000003,116180
689,39463.74322377278,40623.11465596472,9.755296288553954,60.58635117249183,78.58775295580124,99.20732229004452,9.57764672418313,37.064384395389176,1,129128.0602352941,107.95918020934573,30,7,8,313.949,128687
690,39618.876756694044,42752.376247858665,57.39945916695664,10.648041461443354,209.80049208241792,56.84750598860931,55.7458980350456,10.87987296095955,2,137072.61456853722,478.96178932441165,103,12,12,527.171,136632
693,39624.53924451453,42791.66030578737,15.819195554442018,11.417113810839902,153.89353418256138,126.26974589921745,17.91968702719039,12.400165958902248,2,140177.8184348917,280.96509160723645,192,10,9,860.564,139737
694,39529.42837973808,42764.75881758756,13.741375519166429,14.984390997094806,91.19648187971242,113.43418393675685,14.55123341954266,14.642611605811746,2,138592.4047826087,88.67666844949107,47,9,9,492.605,138151
695,39537.172579104066,45212.030505758245,7.860588582572316,14.343591476108733,71.04835854721782,120.55017965896512,12.663859203044119,22.399479511166476,2,137742.0473388859,81.03249267168734,60,4,6,304.574,137301
697,39531.30392481178,39796.49864180662,30.38869988726711,12.016239549514747,86.22158109510225,104.16001196678133,23.07345107295383,11.09194866117827,2,141383.40011690222,42.15286466893667,105,8,14,535.95,140942
698,39829.84555043642,39151.87585371338,11.970868306747914,7.993264955492428,79.15360516307912,52.78763178314016,11.387930079322043,9.444869361954215,2,145243.58796486867,49.076147949164174,51,9,6,462.46000000000004,144803
701,39579.587706778664,42828.975624021754,17.215231837731547,34.520591254735045,76.84434897654724,137.06300795490458,53.534854762065926,108.01680851732043,2,113142.4837667701,41.99739705368122,35,3,5,255.323,112701
702,39730.244254013865,42873.47762627404,34.66851661907312,8.536281271343219,231.70360202376094,81.6832958425619,35.498425852498116,8.50843761349017,2,105210.24131515283,25.728008122030374,77,10,11,419.737,104769
703,39905.44938520981,42717.063397943115,18.55574181730589,9.76891648712227,121.23297336079187,65.5533421454959,19.066035529157265,9.95387591101564,1,117862.50913793102,100.70110533644116,70,9,6,566.2920000000149,117422
704,39665.599293706815,45517.33415450231,10.6416962822377,21.939971926793547,85.84967077266901,166.56546480871015,10.791139647317745,23.57930968804356,2,114624.12426169001,361.22760768247224,53,10,8,418.795,114183
705,39608.74819809479,45829.929418548476,7.757181731437294,40.46499082976554,65.83351314393228,104.347725835327,7.480701735671687,29.251326785825043,2,143547.47753288387,2131.5111909860448,44,8,7,296.485,143106
707,39848.88333034806,39294.77640037841,6.2436308976942145,5.890406011999318,116.61747543936515,110.01935378210008,5.783375847225026,5.453209574583765,2,133503.82754491348,31.839025665542295,180,13,17,710.8480000000001,133063
708,40071.85784050754,39167.172179914756,72.58269012645228,22.319161093440258,105.77566065858284,110.37729425675623,53.305221408847,22.419063191216043,2,143162.2049241691,697.6164615929482,72,8,6,313.935,142721
709,39971.062488185016,39196.796036899315,50.621155085052735,17.459155288469827,240.87141206296124,100.40144183540781,66.97053071752177,22.705732506562164,2,117872.41791183059,264945.1800916038,75,9,7,632.041000000015,117431
710,39989.10353682508,39391.2725161244,37.439378537859874,53.01109429374148,224.9451133002,289.32845980499485,45.72932955174018,66.5568399895725,2,129038.5166563233,51.047533472384494,175,10,18,676.9459999999851,128598
711,39598.88358216714,40046.144870928096,22.05888544284098,12.955295232848844,123.76993236773124,78.2066680105549,23.204905654724435,12.861663037364114,2,121437.44062510582,14.186564188803098,32,7,9,359.444,120996
712,40049.8576010215,40948.07830954984,15.859003625958701,9.076989603443721,132.68246416369092,76.30594607312146,14.880916770264195,8.513929104984298,2,112324.37381053795,36.940493616030366,77,11,14,518.121,111883
713,39716.82891097824,45610.0336406624,8.997727989783668,10.898295570098567,78.02685885601058,93.99686457846207,8.454704545787846,10.421288348979733,2,110726.372934478,440.04889155493083,38,10,8,253.318,110285
714,39738.18720996614,39235.41469148146,18.234262305616056,6.192206866637163,93.23104310712837,49.61476747977094,18.10110603355061,8.775710109600341,1,103773.58329848426,8338.486517098478,39,8,9,297.118,103333
715,40029.863209187875,39107.80167142797,8.733851459751175,7.140975438842718,63.69419675760049,50.67710837634381,8.684751928783594,5.971123559510393,2,127599.53288907208,27051.470121455426,35,8,3,196.9489999999851,127159
716,39821.12656841592,40154.66080192402,8.824337391402384,9.903748597264126,75.01689650543436,84.13567077208513,8.697312114015439,9.783708873714161,2,107032.43788058456,87.2332157276751,31,7,7,100.71900000000001,106591
717,39791.80111481384,41434.17331189867,51.27543205475032,22.597931755353024,33.59608864347491,69.3292308171735,96.53943390995592,24.806571084762894,1,123026.96520330389,98.59713364383946,29,5,9,287.734,122586
719,40120.6679340519,40693.95139261849,6.304512788157196,7.753301320197651,77.27436828185344,89.78128655618795,6.016153760826567,7.978678018499766,2,149348.71497224734,16.24445309515923,68,7,9,152.106,148908
720,40177.930238094195,42227.90129460809,10.579255159668824,15.901152465324644,80.70476295378022,121.31316702182902,9.750968259066239,14.649564440019034,2,139449.85559594832,56995.18459708663,125,12,16,547.511,139009
721,40243.32427005733,45663.517491525694,13.309722058743949,16.370967765997836,125.83417565164606,132.07576551172176,12.610583275010969,16.99829009399583,2,123091.73373677375,1260.7965401555828,88,14,11,647.522,122651
722,39984.54962350167,39313.9513667583,11.351618487872098,11.417238765521166,104.79919252576676,105.43435641954814,10.904035257599428,11.014236569346663,2,114605.24814463429,3682.096987653151,61,10,11,441.1869999999851,114164
723,39977.63100333736,39107.34854844574,18.276321685547142,15.150277628985167,109.81469286809761,78.33776478301888,28.9705544213175,22.297114159816118,2,137477.42598029136,0.40868909337992193,41,7,3,277.324,137036
724,40017.4813847999,39265.001837085874,31.47987960823533,8.483950767980108,174.8126561449513,51.49048211538372,34.14015693396707,7.67131954974281,1,126496.45862050503,0.3821893711396168,36,8,7,315.707,126055
725,40224.94687580757,39986.60125219283,7.3419738746701935,5.538768471536018,88.3909968445826,73.55023914879946,7.560955882959592,5.177809547276315,1,142017.98681071846,3.305874483320021,38,10,9,146.77,141577
726,40208.82471218068,40288.45337337004,27.59956554772589,24.394003711040938,195.0939424753754,186.0862267186599,34.48649605291695,32.21538430120119,2,134036.21456899465,8703.65858600578,131,9,13,631.736,133595
727,39739.543509550436,41373.5932361654,36.87590063753279,52.85365771586542,69.11351067359598,98.33176179146575,35.42894585376808,50.97716792565694,2,103152.96225129117,590.7232389508321,30,11,6,190.7389999999851,102712
729,40103.77386859597,45622.628866326566,45.696408367885546,10.80539291396764,131.49971433958257,66.54189965213025,39.72448293839337,10.454847247493648,2,136746.30862985266,80.64245423733585,41,10,5,527.4540000000001,136305
730,40213.027595427804,46332.88807602289,30.381823356416042,30.86263602374172,198.42086509535812,30.33728935701726,28.31653931319332,16.66479267732461,2,137458.83379411767,154.66358425567236,82,13,11,614.323,137018
731,40254.63771232949,40167.74654866559,10.991980170183677,13.364424581866103,100.83027811723412,122.2167713115661,10.776748861915223,13.128616820203593,2,136352.74934287902,13.322748441030665,83,11,9,575.629,135912
732,40147.29068336222,41203.42301290417,16.84924791323311,8.249863247505,152.4415414590175,74.96749400128307,16.70536083970282,8.390395930701885,2,135416.06258333335,89.44444307777319,41,11,8,397.159,134975
733,40259.333045077474,41426.45264901167,8.371756082407847,9.539358689739641,82.37710205844044,93.85612157946483,8.031409520554151,9.142771392873026,1,137924.83185140247,114.0506021375456,47,8,10,88.17,137484
734,40234.59671364784,41801.30022540452,4.804079004673666,8.835435588009041,58.29506354989202,30.31896946976595,14.597908552462968,92.45856687822203,2,123914.29091566827,7937.691283278976,42,8,3,327.681,123473
736,39885.22160491651,46052.47884956836,13.012915133333632,17.21905236055435,41.19783987169586,59.157977028880985,33.59400184225303,16.69535205097066,2,116480.24361754658,20.2080670708251,45,10,10,467.5619999999851,116039
737,40096.447618426966,46420.28326298941,16.251043996226883,16.236922479195957,152.96362058411023,97.04389571372218,15.62136980799573,16.18473344877241,2,105936.16282608696,112.0700661820841,61,13,8,615.8629999999852,105495
738,39966.98653132654,46396.98217123047,62.302591753376824,11.35646166155215,166.12741308635466,78.28256975859316,49.11080690141532,12.336862795667095,2,129161.8304375,104.91027109331023,59,6,8,437.6409999999851,128721
739,40181.4167262976,40722.10421987657,13.316568979023891,6.620620715944822,130.20871124266213,66.60446795954317,12.984688765017351,6.324591937496455,2,142776.87920011953,91118574.64712171,43,11,9,385.822,142336
741,40300.76578040693,41725.82191867612,10.780656503616143,23.522809293365363,99.25267480455295,218.02923740557364,11.874320574787678,26.18398005200186,2,101873.25201219862,54.33183224981312,118,7,16,513.828,101432
742,40058.134061765275,45698.69806249945,25.23315715291947,9.847233292971483,176.75556904255373,76.29416402414125,26.482623100707144,9.98812388965309,1,142776.81360402945,940.1014995053008,34,11,8,234.376,142336
743,40320.558558380675,46319.72345394679,8.059429990744276,8.042556536528323,30.550511882269333,30.55925989548293,3.105937210214858,3.09803082663968,2,105039.24653727945,23.07062873932112,168,11,16,695.0810000000149,104598
747,40309.47848269877,40105.55701384529,7.718803760247779,9.293409594412886,92.31781862701403,111.68817279841326,7.8313176190007825,9.544207577757627,2,115066.44819216551,52.983673577672036,63,7,10,423.216,114625
748,40267.34876869699,41578.433108303354,8.973372871680695,11.96776266065446,84.52878085303306,109.4788975544387,9.817303804767981,13.417433389287716,2,105892.65400670872,91.88662571870063,93,5,8,440.294,105452
749,40245.59505577875,41792.811979426784,14.186070853730183,9.723049022613456,94.44517656919811,78.5681119720273,15.742297889464478,9.113807015669233,2,112831.69004391484,423.56996720921114,74,4,17,337.6209999999851,112391
750,40247.81004826103,41787.2721160757,10.572642361801176,15.301640553976476,48.52845521083411,74.84741585864698,8.061456976366552,15.15604695938327,1,147286.95722572727,124.17902751339696,39,3,9,323.349,146846
752,40315.62481782218,40912.11466755343,10.808084303407979,25.6689893714666,75.92620035373899,168.8192488503458,16.718570956665356,36.98425406541598,2,128133.52516596406,0.688269572233307,57,4,8,400.2880000000149,127693
755,40362.64793830096,46330.27872007676,23.357311883840506,9.731437708452587,126.14200970705934,38.05450716281848,23.170582010010918,5.676606824535709,2,122635.77679653783,55.156648150975776,190,20,13,674.522,122195
757,40558.72183931149,45778.263705734054,10.622079783438297,11.184365240851044,58.769947557644635,61.16922029403568,9.16206905291806,10.246699622038077,2,136127.59085117056,2.0220948358826396,45,10,7,299.344,135687
758,40483.72607494364,45738.701784302466,8.097535616273396,9.961331858893486,64.30014366491801,77.94588510812727,7.352140088425257,9.144736676899333,2,146221.95793298367,1109.5748077062979,65,12,13,402.555,145781
